kind	route	python_path_or_operation	rust_path_or_operation	python_type	rust_type	status	relationship	selector_source	parity_evidence	notes	python_revision	rust_crate
provider_operation	chat_completions	litellm/llms/hosted_vllm/chat/transformation.py::HostedVLLMChatConfig._convert_file_to_video_url	hosted_vllm/chat/transformation.rs::HostedVllmChatConfig::convert_file_to_video_url	HostedVLLMChatConfig	HostedVllmChatConfig	planned	helper		not assessed	Target name reserved; signature/state and delegation still need translation	39aa0a29d3ba1ec6b99ceca726f586daec0397de	llms
provider_operation	chat_completions	litellm/llms/hosted_vllm/chat/transformation.py::HostedVLLMChatConfig._transform_messages	hosted_vllm/chat/transformation.rs::HostedVllmChatConfig::transform_messages	HostedVLLMChatConfig	HostedVllmChatConfig	planned	helper		not assessed	Target name reserved; signature/state and delegation still need translation	39aa0a29d3ba1ec6b99ceca726f586daec0397de	llms
provider	chat_completions	litellm/llms/huggingface/chat/transformation.py	huggingface/chat/transformation.rs	HuggingFaceChatConfig	HuggingFaceChatConfig	declaration	OpenAIGPTConfig	litellm/utils.py::ProviderConfigManager.get_provider_chat_config	not assessed	Follow selector and imported helper branches; this row is not an admission gate	39aa0a29d3ba1ec6b99ceca726f586daec0397de	llms
provider_operation	chat_completions	litellm/llms/huggingface/chat/transformation.py::HuggingFaceChatConfig.validate_environment	huggingface/chat/transformation.rs::HuggingFaceChatConfig::validate_environment	HuggingFaceChatConfig	HuggingFaceChatConfig	declaration	override		not assessed		39aa0a29d3ba1ec6b99ceca726f586daec0397de	llms
provider_operation	chat_completions	litellm/llms/huggingface/chat/transformation.py::HuggingFaceChatConfig.get_error_class	huggingface/chat/transformation.rs::HuggingFaceChatConfig::get_error_class	HuggingFaceChatConfig	HuggingFaceChatConfig	declaration	override		not assessed		39aa0a29d3ba1ec6b99ceca726f586daec0397de	llms
provider_operation	chat_completions	litellm/llms/huggingface/chat/transformation.py::HuggingFaceChatConfig.get_base_url	huggingface/chat/transformation.rs::HuggingFaceChatConfig::get_base_url	HuggingFaceChatConfig	HuggingFaceChatConfig	planned	helper		not assessed	Target name reserved; signature/state and delegation still need translation	39aa0a29d3ba1ec6b99ceca726f586daec0397de	llms
provider_operation	chat_completions	litellm/llms/huggingface/chat/transformation.py::HuggingFaceChatConfig.get_complete_url	huggingface/chat/transformation.rs::HuggingFaceChatConfig::get_complete_url	HuggingFaceChatConfig	HuggingFaceChatConfig	declaration	override		not assessed		39aa0a29d3ba1ec6b99ceca726f586daec0397de	llms
provider_operation	chat_completions	litellm/llms/huggingface/chat/transformation.py::HuggingFaceChatConfig.transform_request	huggingface/chat/transformation.rs::HuggingFaceChatConfig::transform_request	HuggingFaceChatConfig	HuggingFaceChatConfig	declaration	override		not assessed		39aa0a29d3ba1ec6b99ceca726f586daec0397de	llms
provider	chat_completions	litellm/llms/hyperbolic/chat/transformation.py	hyperbolic/chat/transformation.rs	HyperbolicChatConfig	HyperbolicChatConfig	declaration	OpenAILikeChatConfig	litellm/utils.py::ProviderConfigManager.get_provider_chat_config	not assessed	Follow selector and imported helper branches; this row is not an admission gate	39aa0a29d3ba1ec6b99ceca726f586daec0397de	llms
provider_operation	chat_completions	litellm/llms/hyperbolic/chat/transformation.py::HyperbolicChatConfig.custom_llm_provider	hyperbolic/chat/transformation.rs::HyperbolicChatConfig::custom_llm_provider	HyperbolicChatConfig	HyperbolicChatConfig	declaration	override		not assessed		39aa0a29d3ba1ec6b99ceca726f586daec0397de	llms
provider_operation	chat_completions	litellm/llms/hyperbolic/chat/transformation.py::HyperbolicChatConfig._get_openai_compatible_provider_info	hyperbolic/chat/transformation.rs::HyperbolicChatConfig::get_openai_compatible_provider_info	HyperbolicChatConfig	HyperbolicChatConfig	planned	helper		not assessed	Target name reserved; signature/state and delegation still need translation	39aa0a29d3ba1ec6b99ceca726f586daec0397de	llms
provider_operation	chat_completions	litellm/llms/hyperbolic/chat/transformation.py::HyperbolicChatConfig.get_supported_openai_params	hyperbolic/chat/transformation.rs::HyperbolicChatConfig::get_supported_openai_params	HyperbolicChatConfig	HyperbolicChatConfig	declaration	override		not assessed		39aa0a29d3ba1ec6b99ceca726f586daec0397de	llms
provider	chat_completions	litellm/llms/inception/chat/transformation.py	inception/chat/transformation.rs	InceptionChatConfig	InceptionChatConfig	declaration	OpenAILikeChatConfig	litellm/utils.py::ProviderConfigManager.get_provider_chat_config	not assessed	Follow selector and imported helper branches; this row is not an admission gate	39aa0a29d3ba1ec6b99ceca726f586daec0397de	llms
provider_operation	chat_completions	litellm/llms/inception/chat/transformation.py::InceptionChatConfig.custom_llm_provider	inception/chat/transformation.rs::InceptionChatConfig::custom_llm_provider	InceptionChatConfig	InceptionChatConfig	declaration	override		not assessed		39aa0a29d3ba1ec6b99ceca726f586daec0397de	llms
provider_operation	chat_completions	litellm/llms/inception/chat/transformation.py::InceptionChatConfig.get_supported_openai_params	inception/chat/transformation.rs::InceptionChatConfig::get_supported_openai_params	InceptionChatConfig	InceptionChatConfig	declaration	override		not assessed		39aa0a29d3ba1ec6b99ceca726f586daec0397de	llms
provider_operation	chat_completions	litellm/llms/inception/chat/transformation.py::InceptionChatConfig._get_openai_compatible_provider_info	inception/chat/transformation.rs::InceptionChatConfig::get_openai_compatible_provider_info	InceptionChatConfig	InceptionChatConfig	planned	helper		not assessed	Target name reserved; signature/state and delegation still need translation	39aa0a29d3ba1ec6b99ceca726f586daec0397de	llms
provider	chat_completions	litellm/llms/inception/completion/transformation.py	inception/completion/transformation.rs	InceptionTextCompletionConfig	InceptionTextCompletionConfig	declaration	OpenAITextCompletionConfig	litellm/utils.py::ProviderConfigManager.get_provider_chat_config	not assessed	Follow selector and imported helper branches; this row is not an admission gate	39aa0a29d3ba1ec6b99ceca726f586daec0397de	llms
provider_operation	chat_completions	litellm/llms/inception/completion/transformation.py::InceptionTextCompletionConfig.get_supported_openai_params	inception/completion/transformation.rs::InceptionTextCompletionConfig::get_supported_openai_params	InceptionTextCompletionConfig	InceptionTextCompletionConfig	declaration	override		not assessed		39aa0a29d3ba1ec6b99ceca726f586daec0397de	llms
provider_operation	chat_completions	litellm/llms/inception/completion/transformation.py::InceptionTextCompletionConfig.map_openai_params	inception/completion/transformation.rs::InceptionTextCompletionConfig::map_openai_params	InceptionTextCompletionConfig	InceptionTextCompletionConfig	declaration	override		not assessed		39aa0a29d3ba1ec6b99ceca726f586daec0397de	llms
provider	chat_completions	litellm/llms/lambda_ai/chat/transformation.py	lambda_ai/chat/transformation.rs	LambdaAIChatConfig	LambdaAiChatConfig	declaration	OpenAILikeChatConfig	litellm/utils.py::ProviderConfigManager.get_provider_chat_config	not assessed	Follow selector and imported helper branches; this row is not an admission gate	39aa0a29d3ba1ec6b99ceca726f586daec0397de	llms
provider_operation	chat_completions	litellm/llms/lambda_ai/chat/transformation.py::LambdaAIChatConfig.custom_llm_provider	lambda_ai/chat/transformation.rs::LambdaAiChatConfig::custom_llm_provider	LambdaAIChatConfig	LambdaAiChatConfig	declaration	override		not assessed		39aa0a29d3ba1ec6b99ceca726f586daec0397de	llms
provider_operation	chat_completions	litellm/llms/lambda_ai/chat/transformation.py::LambdaAIChatConfig._get_openai_compatible_provider_info	lambda_ai/chat/transformation.rs::LambdaAiChatConfig::get_openai_compatible_provider_info	LambdaAIChatConfig	LambdaAiChatConfig	planned	helper		not assessed	Target name reserved; signature/state and delegation still need translation	39aa0a29d3ba1ec6b99ceca726f586daec0397de	llms
provider	chat_completions	litellm/llms/langflow/chat/transformation.py	langflow/chat/transformation.rs	LangFlowConfig	LangFlowConfig	declaration	BaseConfig	litellm/utils.py::ProviderConfigManager.get_provider_chat_config	not assessed	_get_langflow_config	39aa0a29d3ba1ec6b99ceca726f586daec0397de	llms
provider_operation	chat_completions	litellm/llms/langflow/chat/transformation.py::LangFlowConfig.__init__	langflow/chat/transformation.rs::LangFlowConfig::new	LangFlowConfig	LangFlowConfig	planned	constructor		not assessed	Target name reserved; signature/state and delegation still need translation	39aa0a29d3ba1ec6b99ceca726f586daec0397de	llms
provider_operation	chat_completions	litellm/llms/langflow/chat/transformation.py::LangFlowConfig._get_openai_compatible_provider_info	langflow/chat/transformation.rs::LangFlowConfig::get_openai_compatible_provider_info	LangFlowConfig	LangFlowConfig	planned	helper		not assessed	Target name reserved; signature/state and delegation still need translation	39aa0a29d3ba1ec6b99ceca726f586daec0397de	llms
provider_operation	chat_completions	litellm/llms/langflow/chat/transformation.py::LangFlowConfig.get_supported_openai_params	langflow/chat/transformation.rs::LangFlowConfig::get_supported_openai_params	LangFlowConfig	LangFlowConfig	declaration	override		not assessed		39aa0a29d3ba1ec6b99ceca726f586daec0397de	llms
provider_operation	chat_completions	litellm/llms/langflow/chat/transformation.py::LangFlowConfig.map_openai_params	langflow/chat/transformation.rs::LangFlowConfig::map_openai_params	LangFlowConfig	LangFlowConfig	declaration	override		not assessed		39aa0a29d3ba1ec6b99ceca726f586daec0397de	llms
provider_operation	chat_completions	litellm/llms/langflow/chat/transformation.py::LangFlowConfig._get_flow_id	langflow/chat/transformation.rs::LangFlowConfig::get_flow_id	LangFlowConfig	LangFlowConfig	planned	helper		not assessed	Target name reserved; signature/state and delegation still need translation	39aa0a29d3ba1ec6b99ceca726f586daec0397de	llms
provider_operation	chat_completions	litellm/llms/langflow/chat/transformation.py::LangFlowConfig.get_complete_url	langflow/chat/transformation.rs::LangFlowConfig::get_complete_url	LangFlowConfig	LangFlowConfig	declaration	override		not assessed		39aa0a29d3ba1ec6b99ceca726f586daec0397de	llms
provider_operation	chat_completions	litellm/llms/langflow/chat/transformation.py::LangFlowConfig._get_last_user_message	langflow/chat/transformation.rs::LangFlowConfig::get_last_user_message	LangFlowConfig	LangFlowConfig	planned	helper		not assessed	Target name reserved; signature/state and delegation still need translation	39aa0a29d3ba1ec6b99ceca726f586daec0397de	llms
provider_operation	chat_completions	litellm/llms/langflow/chat/transformation.py::LangFlowConfig._reject_caller_tweaks	langflow/chat/transformation.rs::LangFlowConfig::reject_caller_tweaks	LangFlowConfig	LangFlowConfig	planned	helper		not assessed	Target name reserved; signature/state and delegation still need translation	39aa0a29d3ba1ec6b99ceca726f586daec0397de	llms
provider_operation	chat_completions	litellm/llms/langflow/chat/transformation.py::LangFlowConfig.transform_request	langflow/chat/transformation.rs::LangFlowConfig::transform_request	LangFlowConfig	LangFlowConfig	declaration	override		not assessed		39aa0a29d3ba1ec6b99ceca726f586daec0397de	llms
provider_operation	chat_completions	litellm/llms/langflow/chat/transformation.py::LangFlowConfig._extract_content_from_response	langflow/chat/transformation.rs::LangFlowConfig::extract_content_from_response	LangFlowConfig	LangFlowConfig	planned	helper		not assessed	Target name reserved; signature/state and delegation still need translation	39aa0a29d3ba1ec6b99ceca726f586daec0397de	llms
provider_operation	chat_completions	litellm/llms/langflow/chat/transformation.py::LangFlowConfig.transform_response	langflow/chat/transformation.rs::LangFlowConfig::transform_response	LangFlowConfig	LangFlowConfig	declaration	override		not assessed		39aa0a29d3ba1ec6b99ceca726f586daec0397de	llms
provider_operation	chat_completions	litellm/llms/langflow/chat/transformation.py::LangFlowConfig.sign_request	langflow/chat/transformation.rs::LangFlowConfig::sign_request	LangFlowConfig	LangFlowConfig	declaration	override		not assessed		39aa0a29d3ba1ec6b99ceca726f586daec0397de	llms
provider_operation	chat_completions	litellm/llms/langflow/chat/transformation.py::LangFlowConfig.validate_environment	langflow/chat/transformation.rs::LangFlowConfig::validate_environment	LangFlowConfig	LangFlowConfig	declaration	override		not assessed		39aa0a29d3ba1ec6b99ceca726f586daec0397de	llms
provider_operation	chat_completions	litellm/llms/langflow/chat/transformation.py::LangFlowConfig.get_error_class	langflow/chat/transformation.rs::LangFlowConfig::get_error_class	LangFlowConfig	LangFlowConfig	declaration	override		not assessed		39aa0a29d3ba1ec6b99ceca726f586daec0397de	llms
provider_operation	chat_completions	litellm/llms/langflow/chat/transformation.py::LangFlowConfig.supports_stream_param_in_request_body	langflow/chat/transformation.rs::LangFlowConfig::supports_stream_param_in_request_body	LangFlowConfig	LangFlowConfig	declaration	override		not assessed		39aa0a29d3ba1ec6b99ceca726f586daec0397de	llms
provider_operation	chat_completions	litellm/llms/langflow/chat/transformation.py::LangFlowConfig.should_fake_stream	langflow/chat/transformation.rs::LangFlowConfig::should_fake_stream	LangFlowConfig	LangFlowConfig	declaration	override		not assessed		39aa0a29d3ba1ec6b99ceca726f586daec0397de	llms
provider	chat_completions	litellm/llms/langgraph/chat/transformation.py	langgraph/chat/transformation.rs	LangGraphConfig	LangGraphConfig	declaration	BaseConfig	litellm/utils.py::ProviderConfigManager.get_provider_chat_config	not assessed	_get_langgraph_config	39aa0a29d3ba1ec6b99ceca726f586daec0397de	llms
provider_operation	chat_completions	litellm/llms/langgraph/chat/transformation.py::LangGraphConfig.__init__	langgraph/chat/transformation.rs::LangGraphConfig::new	LangGraphConfig	LangGraphConfig	planned	constructor		not assessed	Target name reserved; signature/state and delegation still need translation	39aa0a29d3ba1ec6b99ceca726f586daec0397de	llms
provider_operation	chat_completions	litellm/llms/langgraph/chat/transformation.py::LangGraphConfig._get_openai_compatible_provider_info	langgraph/chat/transformation.rs::LangGraphConfig::get_openai_compatible_provider_info	LangGraphConfig	LangGraphConfig	planned	helper		not assessed	Target name reserved; signature/state and delegation still need translation	39aa0a29d3ba1ec6b99ceca726f586daec0397de	llms
provider_operation	chat_completions	litellm/llms/langgraph/chat/transformation.py::LangGraphConfig.get_supported_openai_params	langgraph/chat/transformation.rs::LangGraphConfig::get_supported_openai_params	LangGraphConfig	LangGraphConfig	declaration	override		not assessed		39aa0a29d3ba1ec6b99ceca726f586daec0397de	llms
